pid,wave,rfinc,jbhrs,jbsat2x,jbsat4x,jbsat6x,jbsat7x,jbsat,age,union,unionm,jobop,ten,soc1x,soc2x,soc3x,soc4x,soc5x,soc6x,soc7x,soc8x,soc9x,reg1x,reg2x,reg3x,reg4x,reg5x,reg6x,reg7x,reg8x,reg9x,reg10x,reg11x,reg12x,hourlypay,logpay,female,sest,mest,lest,npermj,parth
10306897,16,26260.168,35,6,5,completely satis       ,6,6,48,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.65883,2.3663886,0,1,0,0,0,0
10306897,17,30558.62,35,3,5,6,2,6,49,0.0,0.0,1.0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.8223786,1.7617089,0,1,0,0,0,0
10306897,18,25075.371,35,3,5,6,not satis/dissatis     ,6,50,0.0,0.0,1.0,2,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.139112,1.8146801,0,1,0,0,0,0
10307958,5,2587.2031,25,6,completely satis       ,5,5,6,58,0.0,,0.0,0,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0731052,0.070556514,1,1,0,0,0,1
10307958,6,4573.035,25,not satis/dissat       ,not satis/dissat       ,completely satis       ,3,5,59,0.0,,0.0,1,0,0,0,0,0,1,0,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5717093,0.45216373,1,1,0,0,0,1
10307982,1,8360.889,35,not satis/dissat       ,not satis/dissat       ,3,2,5,18,0.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.996255,1.0973631,0,0,1,0,0,0
10307982,2,12975.616,18,3,completely satis       ,3,3,3,19,,,1.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8050542,0.5905906,0,1,0,0,1,1
10307982,8,35190.68,54,5,not satis/dissat       ,not satis/dissat       ,5,6,24,0.0,,1.0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2061706,1.4365526,0,0,1,0,1,0
10309047,1,18205.816,36,5,completely satis       ,5,completely satis       ,completely satis       ,32,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6890984,1.9004791,0,0,1,0,0,0
10309047,2,20078.723,36,6,6,5,not satis/dissatis     ,6,33,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.592679,2.2610002,0,0,0,1,0,0
10309047,3,20779.658,36,not satis/dissat       ,6,5,6,6,34,1.0,0.0,1.0,2,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4957886,2.0143414,0,0,0,1,0,0
10309047,4,22737.24,36,not satis/dissat       ,not satis/dissat       ,5,not satis/dissatis     ,5,35,1.0,0.0,1.0,3,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.022327,2.0822287,0,0,0,1,0,0
10309047,5,25445.043,36,3,6,6,5,5,36,1.0,0.0,0.0,4,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.712786,2.1647916,0,0,0,1,0,0
10309047,6,27333.07,36,3,5,6,completely satis       ,5,37,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.801457,2.1749172,0,0,0,1,0,0
10309047,7,26578.135,36,not satis/dissat       ,completely satis       ,5,5,5,38,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9752026,2.076337,0,0,0,1,0,0
10309047,8,26266.713,36,not satis/dissat       ,6,6,6,5,39,1.0,0.0,0.0,7,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.762309,2.1704595,0,0,0,1,0,0
10309047,9,28501.248,36,not satis/dissat       ,3,3,not satis/dissatis     ,3,40,1.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.847069,2.1800861,0,0,0,1,0,0
10309047,10,29695.766,36,not satis/dissat       ,6,6,not satis/dissatis     ,5,41,0.0,0.0,0.0,2,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.856203,2.181118,0,0,0,1,0,0
10309047,11,33003.59,36,not satis/dissat       ,5,6,not satis/dissatis     ,5,42,1.0,0.0,0.0,3,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.709174,2.164377,0,0,0,1,0,0
10309047,12,17443.883,36,5,completely satis       ,completely satis       ,6,6,43,1.0,0.0,1.0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.12763,2.211306,0,0,0,1,0,0
10309071,1,18205.816,11,completely satis       ,6,completely satis       ,completely satis       ,completely satis       ,32,1.0,1.0,0.0,6,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.331942,3.106018,1,0,0,1,0,1
10309071,2,20078.723,10,completely satis       ,6,completely satis       ,completely satis       ,completely satis       ,33,1.0,1.0,0.0,7,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.5758,2.9218597,1,1,0,0,0,1
10309071,3,20779.658,10,completely satis       ,5,6,6,6,33,1.0,1.0,0.0,8,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.72348,2.6894436,1,1,0,0,0,1
10309071,4,22737.24,15,completely satis       ,not satis/dissat       ,completely satis       ,completely satis       ,6,34,1.0,1.0,0.0,9,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.020137,2.4865832,1,1,0,0,0,1
10309071,5,25445.043,15,completely satis       ,6,6,6,6,35,1.0,1.0,0.0,10,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.675267,2.752084,1,0,1,0,0,1
10309071,6,27333.07,11,completely satis       ,not satis/dissat       ,6,completely satis       ,6,36,1.0,1.0,0.0,11,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.866685,2.7642217,1,1,0,0,0,1
10309071,7,26578.135,34,completely satis       ,6,6,6,6,37,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.284565,1.8380966,1,1,0,0,1,0
10309071,8,26266.713,36,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,38,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.277357,1.836949,1,0,0,1,1,0
10309071,9,28501.248,36,3,3,5,not satis/dissatis     ,5,39,1.0,1.0,0.0,2,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4539776,1.8646966,1,0,0,1,1,0
10309071,10,29695.766,24,completely satis       ,6,6,completely satis       ,6,40,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3061266,1.4600388,1,0,0,1,0,1
10309071,11,33003.59,26,6,completely satis       ,6,6,5,41,1.0,1.0,0.0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.691151,2.3694165,1,0,1,0,1,1
10311319,1,12281.317,30,not satis/dissat       ,not satis/dissat       ,5,completely satis       ,5,26,0.0,0.0,0.0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2946315,1.4573658,1,1,0,0,0,1
10313516,1,19068.523,40,3,3,not satis/dissat       ,not satis/dissatis     ,not satis/dissatis     ,34,1.0,1.0,0.0,8,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.922789,2.0697434,0,1,0,0,0,0
10313516,2,17474.938,35,not satis at all       ,3,not satis at all       ,not satis/dissatis     ,not satis/dissatis     ,35,1.0,1.0,0.0,5,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6328,2.0324547,0,1,0,0,0,0
10313516,3,16493.115,39,3,5,3,not satis/dissatis     ,5,36,1.0,1.0,0.0,9,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.016201,1.9482219,0,1,0,0,0,0
10313516,4,16615.62,38,2,not satis/dissat       ,not satis at all       ,2,3,37,1.0,1.0,0.0,10,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1770334,1.9708861,0,1,0,0,0,0
10313516,5,17328.795,35,3,not satis/dissat       ,not satis/dissat       ,2,not satis/dissatis     ,38,1.0,1.0,0.0,11,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.473412,2.0113516,0,1,0,0,0,0
10313516,6,21346.777,38,3,3,3,not satis/dissatis     ,not satis/dissatis     ,39,0.0,0.0,0.0,12,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8934617,1.9305733,0,1,0,0,0,0
10313516,7,70548.734,35,5,5,not satis/dissat       ,not satis/dissatis     ,5,40,1.0,1.0,0.0,13,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.968255,2.6367872,0,1,0,0,0,0
10313516,8,67962.62,38,5,5,5,5,not satis/dissatis     ,41,1.0,1.0,0.0,15,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.873607,2.474318,0,1,0,0,0,0
10313516,9,24109.527,36,3,not satis/dissat       ,not satis/dissat       ,3,not satis/dissatis     ,42,1.0,1.0,0.0,15,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.397152,2.1278925,0,1,0,0,0,0
10313516,10,39426.836,38,not satis/dissat       ,5,5,5,not satis/dissatis     ,43,0.0,0.0,0.0,17,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.966931,2.2992728,0,1,0,0,0,0
10313516,11,36741.777,36,5,6,not satis/dissat       ,not satis/dissatis     ,3,44,1.0,1.0,0.0,17,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.4888763,2.0134187,0,1,0,0,0,0
10313516,12,41389.082,36,3,5,not satis/dissat       ,not satis/dissatis     ,5,45,0.0,0.0,0.0,18,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9770465,2.0765681,0,1,0,0,0,0
10313516,13,31137.682,37,3,3,not satis/dissat       ,not satis/dissatis     ,3,46,0.0,0.0,0.0,20,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.242558,2.2238185,0,1,0,0,0,0
10313559,1,19068.523,18,not satis at all       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,32,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0807326,0.73272,1,1,0,0,0,1
10313559,2,17474.938,18,3,completely satis       ,completely satis       ,completely satis       ,completely satis       ,33,0.0,0.0,0.0,4,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4869635,0.9110625,1,1,0,0,0,1
10313559,3,16493.115,18,not satis at all       ,completely satis       ,completely satis       ,completely satis       ,6,34,0.0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9742557,0.68019146,1,1,0,0,0,1
10313559,4,16615.62,18,not satis at all       ,completely satis       ,completely satis       ,completely satis       ,5,35,0.0,0.0,0.0,6,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.197548,0.78734213,1,1,0,0,0,1
10313559,5,17328.795,35,completely satis       ,completely satis       ,completely satis       ,6,completely satis       ,36,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.505029,1.2541988,1,1,0,0,0,0
10313559,6,21346.777,36,6,completely satis       ,completely satis       ,completely satis       ,completely satis       ,37,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8524754,1.3487159,1,0,1,0,0,0
10313559,7,70548.734,35,6,completely satis       ,6,5,completely satis       ,38,0.0,0.0,0.0,2,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.605797,4.053623,1,0,1,0,0,0
10313559,8,67962.62,35,6,completely satis       ,6,6,6,39,0.0,0.0,0.0,3,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.778391,1.7541252,1,0,1,0,0,0
10313559,9,24109.527,35,completely satis       ,completely satis       ,6,completely satis       ,6,40,0.0,0.0,0.0,4,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.367097,1.8511436,1,0,1,0,0,0
10313559,10,39426.836,35,completely satis       ,completely satis       ,6,6,completely satis       ,41,0.0,0.0,0.0,5,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.563958,1.7163098,1,0,1,0,0,0
10313559,11,36741.777,35,completely satis       ,completely satis       ,6,completely satis       ,completely satis       ,42,0.0,0.0,0.0,6,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6122456,1.7249509,1,0,1,0,0,0
10313559,12,41389.082,35,completely satis       ,completely satis       ,completely satis       ,completely satis       ,completely satis       ,43,0.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.126627,1.8126444,1,0,1,0,0,0
10313559,13,31137.682,35,6,completely satis       ,6,6,6,44,0.0,0.0,1.0,8,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.6939836,2.0404387,1,0,1,0,0,0
10313583,9,24109.527,35,6,6,6,6,6,18,1.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3185353,1.4629163,0,1,0,0,0,0
10313583,12,41389.082,35,5,not satis/dissat       ,5,6,6,21,1.0,0.0,1.0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.394357,1.4803213,0,1,0,0,1,0
10313583,13,31137.682,35,5,completely satis       ,not satis/dissat       ,5,5,22,1.0,0.0,1.0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3674455,1.4741783,0,1,0,0,0,0
10313613,10,39426.836,35,6,5,not satis/dissat       ,6,6,16,0.0,,0.0,0,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9249926,1.3673644,0,0,1,0,0,0
10313613,11,36741.777,35,6,6,5,6,6,17,0.0,,1.0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.350607,1.4703153,0,0,1,0,0,0
10318038,1,35801.65,40,completely satis       ,not satis/dissat       ,completely satis       ,5,6,21,0.0,0.0,0.0,4,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6816483,1.5436503,1,1,0,0,0,0
10318038,3,8700.93,40,not satis/dissat       ,completely satis       ,completely satis       ,6,6,23,0.0,0.0,0.0,9,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.619758,1.5303423,1,1,0,0,0,0
10318038,4,9884.515,38,6,6,completely satis       ,6,6,24,0.0,0.0,0.0,7,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3508162,1.6772491,1,1,0,0,0,0
10318038,7,650.66125,5,6,5,6,6,6,27,0.0,,0.0,0,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1746032,1.1551826,1,1,0,0,1,1
10318038,8,5796.5137,10,6,completely satis       ,5,6,6,28,0.0,,0.0,1,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4101272,0.8796795,1,1,0,0,0,1
10318038,9,2479.8462,16,not satis/dissat       ,6,6,6,5,29,0.0,,0.0,2,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0071714,0.69672644,1,1,0,0,0,1
10318038,10,8668.649,15,5,6,6,6,5,30,0.0,,0.0,3,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4681349,0.90346277,1,1,0,0,0,1
10318038,11,10486.308,15,6,6,not satis/dissat       ,3,not satis/dissatis     ,31,0.0,,0.0,4,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9525077,1.0826548,1,1,0,0,0,1
10318038,12,16524.758,15,6,5,3,not satis/dissatis     ,not satis/dissatis     ,32,0.0,,0.0,5,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9709399,1.0888784,1,1,0,0,0,1
10318038,13,16075.623,16,5,6,3,6,5,33,0.0,,0.0,6,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7069066,0.9958065,1,1,0,0,0,1
10318038,14,19917.334,16,6,6,6,6,6,34,0.0,,0.0,6,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6672695,0.98105526,1,1,0,0,0,1
10318038,15,24461.502,17,6,6,completely satis       ,completely satis       ,6,34,0.0,,0.0,9,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7594757,1.0150408,1,1,0,0,0,1
10318038,16,31334.887,15,3,3,6,6,5,36,0.0,,0.0,9,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.031105,1.1089272,1,1,0,0,0,1
10318038,17,17591.01,16,6,6,5,5,6,37,0.0,,0.0,10,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7247484,1.0023761,1,1,0,0,0,1
10318038,18,25760.518,16,6,not satis/dissat       ,6,6,6,38,0.0,,0.0,11,0,0,0,0,0,0,0,0,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.620731,0.96345335,1,1,0,0,0,1
10319123,1,9393.43,45,not satis at all       ,not satis/dissat       ,5,2,not satis/dissatis     ,45,1.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0782356,1.4056644,0,0,0,1,0,0
10319123,3,17985.785,42,3,6,not satis/dissat       ,2,3,47,1.0,1.0,1.0,2,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5689917,1.5192926,0,0,0,1,0,0
10319123,4,16515.441,41,not satis at all       ,not satis at all       ,not satis/dissat       ,not satis at all       ,3,48,1.0,1.0,1.0,3,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3330345,1.4662681,0,0,0,1,0,0
10319123,5,15039.139,43,2,3,not satis/dissat       ,not satis at all       ,3,49,1.0,1.0,1.0,4,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.275467,1.1864604,0,0,1,0,0,0
10319123,6,16032.198,43,3,2,not satis/dissat       ,not satis at all       ,2,50,1.0,1.0,1.0,5,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.294787,1.457402,0,0,0,1,0,0
10319123,7,17955.123,43,3,5,3,not satis at all       ,2,51,1.0,1.0,1.0,6,0,0,0,0,0,0,0,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.267257,1.4509712,0,0,1,0,0,0
10319123,8,21960.465,40,5,6,6,6,6,52,1.0,1.0,1.0,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.542664,1.5135137,0,0,0,1,0,0
10319158,1,9393.43,20,6,not satis/dissat       ,5,6,5,44,1.0,0.0,1.0,3,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8689137,1.5828708,1,0,0,1,0,1
10319158,4,16515.441,18,6,completely satis       ,5,completely satis       ,completely satis       ,47,,,,6,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.281826,1.6642718,1,0,0,1,0,1
10319158,5,15039.139,20,5,6,6,completely satis       ,6,48,1.0,0.0,1.0,7,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7726357,1.3277739,1,0,0,1,0,1
10319158,6,16032.198,20,6,6,6,6,6,49,1.0,0.0,1.0,8,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8706613,1.5832297,1,0,0,1,0,1
10319182,4,16515.441,9,5,5,5,5,6,16,0.0,0.0,0.0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0818875,0.73327494,1,1,0,0,1,1
10319182,5,15039.139,10,3,6,5,2,3,17,0.0,0.0,0.0,2,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.676727,0.51684374,1,1,0,0,0,1
10319182,6,16032.198,10,2,2,2,not satis at all       ,3,18,0.0,0.0,0.0,3,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6371971,0.49298573,1,1,0,0,1,1
10319182,7,17955.123,8,3,6,5,6,6,19,,0.0,0.0,0,0,0,0,0,0,0,0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.873016,1.7703683,1,1,0,0,0,1
10319182,8,21960.465,18,6,6,6,5,5,20,1.0,1.0,0.0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48242,2.0125563,1,0,0,1,0,1
10319182,9,7061.1294,18,6,6,6,6,5,21,1.0,1.0,0.0,2,0,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5191455,0.92391974,1,0,0,1,0,1
10319182,13,22843.152,35,3,6,6,not satis at all       ,6,25,1.0,1.0,0.0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.915122,1.9337106,1,0,1,0,0,0
10319182,14,21509.85,37,3,6,5,not satis at all       ,5,26,1.0,1.0,0.0,3,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.321671,1.9908385,1,0,1,0,0,0
10319182,15,14042.052,35,5,5,6,2,3,27,1.0,1.0,0.0,4,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.904433,2.0674238,1,0,1,0,0,0
10319182,16,23247.834,35,5,6,6,3,6,28,1.0,1.0,0.0,5,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.24727,2.109882,1,0,1,0,0,0
